"sample_number","unknown_ratios","unknown_counts","total_counts","iteration"
180,0.896229024836213,132831,148211,23
180,0.89557767059446,132018,147411,24
180,0.895780376207422,132150,147525,25
180,0.89573170318002,132021,147389,26
180,0.895910302735036,132403,147786,27
180,0.895968429745353,132365,147734,28
180,0.895987992373535,132522,147906,29
180,0.895560060959016,131633,146984,30
180,0.895926224128715,132417,147799,31
180,0.895663975028839,131994,147370,32
180,0.896012880007577,132454,147826,33
180,0.895965756944632,132499,147884,34
180,0.896294048221211,132898,148275,35
180,0.895857155422641,132405,147797,36
180,0.895929347274388,132387,147765,37
180,0.896470762358387,133255,148644,38
180,0.896325326761076,133107,148503,39
180,0.896240997360801,132779,148151,40
180,0.895771691661871,132301,147695,41
180,0.895575269291595,131946,147331,42
180,0.896033617305886,132630,148019,43
180,0.89603756376043,132627,148015,44
180,0.896051511425212,132621,148006,45
180,0.895854350460741,132315,147697,46
180,0.895957430984239,132513,147901,47
180,0.895790265624682,132164,147539,48
180,0.896260302868966,132988,148381,49
180,0.895838838859187,132207,147579,50
180,0.895534051835442,131785,147158,51
180,0.896132477334251,132745,148131,52
180,0.895083846925613,131145,146517,53
180,0.89585419316429,132418,147812,54
180,0.896008055523643,132585,147973,55
180,0.895881022362486,132284,147658,56
180,0.896224315703583,132902,148291,57
180,0.896162071361591,132839,148231,58
180,0.895669251207894,131804,147157,59
180,0.896195685161082,132887,148279,60
180,0.895934904221054,132128,147475,61
180,0.89591740013541,132327,147700,62
180,0.896250202254463,132939,148328,63
180,0.896210372889591,132813,148194,64
180,0.895768805872027,132168,147547,65
180,0.896203472269135,132665,148030,66
180,0.895637529200847,131888,147256,67
180,0.895789123994061,132128,147499,68
180,0.895424792175042,131734,147119,69
180,0.896087417236422,132767,148163,70
180,0.895938313774561,132460,147845,71
180,0.895939120661873,132332,147702,72
180,0.896103808424307,132730,148119,73
180,0.895581538962669,131972,147359,74
180,0.895722939733565,132189,147578,75
180,0.895713966056184,132099,147479,76
180,0.896252590647341,132761,148129,77
180,0.896050232934981,132714,148110,78
180,0.896197785300981,132890,148282,79
180,0.894805621313921,130783,146158,80
180,0.895936718274627,132518,147910,81
180,0.895826847327314,132362,147754,82
180,0.895845468214513,132268,147646,83
180,0.895677233429395,132090,147475,84
180,0.896256439301993,132922,148308,85
180,0.895498228264788,131666,147031,86
180,0.895603724415006,131969,147352,87
180,0.896065500739111,132753,148151,88
180,0.895746902030966,132137,147516,89
180,0.895966202217979,132336,147702,90
180,0.895761694508312,132072,147441,91
180,0.895805664724217,132203,147580,92
180,0.89575051219082,132039,147406,93
180,0.895744839406811,132220,147609,94
180,0.896134988771168,132878,148279,95
180,0.89568391697596,132005,147379,96
180,0.896193491335957,132763,148141,97
180,0.895678011518971,132031,147409,98
180,0.896139389563328,132798,148189,99
180,0.89599275342725,132546,147932,100
185,0.896110998582135,132723,148110,1
185,0.895946083245843,132273,147635,2
185,0.896318390541469,133123,148522,3
185,0.895808918664436,132242,147623,4
185,0.89611441999919,132702,148086,5
185,0.895988052681727,132591,147983,6
185,0.895805371402231,132151,147522,7
185,0.896218971900225,132903,148293,8
185,0.895831077422848,132368,147760,9
185,0.896271881045302,132970,148359,10
185,0.896173204334156,132829,148218,11
185,0.896048730745075,132686,148079,12
185,0.895853220947158,132322,147705,13
185,0.896098629248114,132576,147948,14
185,0.895705563047647,132173,147563,15
185,0.896093285799168,132715,148104,16
185,0.896086424510381,132550,147921,17
185,0.895873385502694,132342,147724,18
185,0.89627467764874,132974,148363,19
185,0.895863081743556,132379,147767,20
185,0.895857155422641,132405,147797,21
185,0.896136504765247,132768,148156,22
185,0.895875898088138,132423,147814,23
185,0.895374876629343,131544,146915,24
185,0.896250455041864,132948,148338,25
185,0.895668168983493,131957,147328,26
185,0.89607970192775,132756,148152,27
185,0.895626188535724,131872,147240,28
185,0.896306933096028,132951,148332,29
185,0.89603405175326,132622,148010,30
185,0.896262595625653,132974,148365,31
185,0.895894954143964,132364,147745,32
185,0.89611441999919,132702,148086,33
185,0.896015890496105,132622,148013,34
185,0.896062332892214,132714,148108,35
185,0.896069332144473,132655,148041,36
185,0.896001786306338,132421,147791,37
185,0.896226605968639,132888,148275,38
185,0.895988695599262,132523,147907,39
185,0.895736523376641,132234,147626,40
185,0.895801154377693,132231,147612,41
185,0.895775583373434,132169,147547,42
185,0.895732154000597,132056,147428,43
185,0.895816831515595,132322,147711,44
185,0.895818525212729,132333,147723,45
185,0.895936872426314,132501,147891,46
185,0.896126071404468,132779,148170,47
185,0.895853912666946,132409,147802,48
185,0.896063109123942,132672,148061,49
185,0.895708308752229,132091,147471,50
185,0.896138086526843,132753,148139,51
185,0.896069255650318,132698,148089,52
185,0.89615849173735,132808,148197,53
185,0.896052987293863,132580,147960,54
185,0.895553068077745,132009,147405,55
185,0.895901805640089,132477,147870,56
185,0.895927265353027,132539,147935,57
185,0.89618695523113,132840,148228,58
185,0.895872509097796,132444,147838,59
185,0.89622895986189,132900,148288,60
185,0.895899843082084,132457,147848,61
185,0.895948322510822,132457,147840,62
185,0.896268943350202,133009,148403,63
185,0.896159922226273,132741,148122,64
185,0.895847989609827,132435,147832,65
185,0.896004271482448,132571,147958,66
185,0.896255971109599,133025,148423,67
185,0.896214640859751,132845,148229,68
185,0.895859710890687,132314,147695,69
185,0.895874342999777,132438,147831,70
185,0.895956727518594,132512,147900,71
185,0.896060301100252,132668,148057,72
185,0.89623017346739,132729,148097,73
185,0.896130373730827,132742,148128,74
185,0.896058413900345,132536,147910,75
185,0.896156339473826,132710,148088,76
185,0.895731351783801,132115,147494,77
185,0.89572763051828,132230,147623,78
185,0.896103370058328,132738,148128,79
185,0.89608199010883,132811,148213,80
185,0.896197438857274,132760,148137,81
185,0.896033507456627,132423,147788,82
185,0.895553187301027,131932,147319,83
185,0.895962785414371,132512,147899,84
185,0.895269372542874,131396,146767,85
185,0.89616434284479,132661,148032,86
185,0.896081702679518,132664,148049,87
185,0.895895360796839,132399,147784,88
185,0.896020391605366,132525,147904,89
185,0.896103896103896,132618,147994,90
185,0.895571725289494,131941,147326,91
185,0.895968843392068,132512,147898,92
185,0.896032035932194,132464,147834,93
185,0.896062119440709,132593,147973,94
185,0.895980320601195,132580,147972,95
185,0.896229026704028,132736,148105,96
185,0.895835307816244,132331,147718,97
185,0.896190501903399,132776,148156,98
185,0.896029300464915,132598,147984,99
185,0.895945936804508,132445,147827,100
190,0.895871829756127,132357,147741,1
190,0.896464680461503,133177,148558,2
190,0.895779769213549,132046,147409,3
190,0.89599172100322,132467,147844,4
190,0.896201609967234,132930,148326,5
190,0.896132395241118,132719,148102,6
190,0.896296446125528,132936,148317,7
190,0.896276345027271,133106,148510,8
190,0.896374663072776,133022,148400,9
190,0.896300388014658,133054,148448,10
190,0.896253874140951,133022,148420,11
190,0.896448748991122,133284,148680,12
190,0.89589256220724,132352,147732,13
190,0.895983612652871,132533,147919,14
190,0.896143133644904,132881,148281,15
190,0.89601378285251,132619,148010,16
190,0.896239009655321,132923,148312,17
190,0.895743844767544,132210,147598,18
190,0.896258904561966,132986,148379,19
190,0.896113627618424,132744,148133,20
190,0.89623303381095,132854,148236,21
190,0.895870906502136,132132,147490,22
190,0.896154702244046,132863,148259,23
190,0.895722649896997,132180,147568,24
190,0.89628681177977,133000,148390,25
190,0.896137043464169,132717,148099,26
190,0.896041877744005,132659,148050,27
190,0.896172394024213,132871,148265,28
190,0.896424607312233,133258,148655,29
190,0.895984587304806,132543,147930,30
190,0.896319762739283,132978,148360,31
190,0.896223044618361,132952,148347,32
190,0.895786764207817,132245,147630,33
190,0.896311826289782,132958,148339,34
190,0.896265895720033,132996,148389,35
190,0.896244786297142,133009,148407,36
190,0.896138967465788,132737,148121,37
190,0.895959384274251,132533,147923,38
190,0.895795679927435,132335,147729,39
190,0.895980959593228,132512,147896,40
190,0.895891115230068,132436,147826,41
190,0.896220751802613,132871,148257,42
190,0.896329021004923,133095,148489,43
190,0.896085303512219,132695,148083,44
190,0.89634298258018,133115,148509,45
190,0.896014426681255,132663,148059,46
190,0.89623658812746,132980,148376,47
190,0.896091361307784,132764,148159,48
190,0.895749076990821,132226,147615,49
190,0.896171987287192,132810,148197,50
190,0.896163427329251,132746,148127,51
190,0.895937113464775,132553,147949,52
190,0.89609732399498,132807,148206,53
190,0.896162254068496,132822,148212,54
190,0.896157272432783,132789,148176,55
190,0.896244232792812,132870,148252,56
190,0.896029208551223,132279,147628,57
190,0.89610591269359,132733,148122,58
190,0.895783805750279,132258,147645,59
190,0.895894080954733,132423,147811,60
190,0.896086269531514,132705,148094,61
190,0.896437954831036,133407,148819,62
190,0.89541744450652,131424,146774,63
190,0.896378567582122,133166,148560,64
190,0.896005835235638,132668,148066,65
190,0.896083818833584,132736,148129,66
190,0.89586871933683,132387,147775,67
190,0.896234743872277,132986,148383,68
190,0.896012647110487,132626,148018,69
190,0.896309018656968,133075,148470,70
190,0.896053858944722,132564,147942,71
190,0.89601231966283,132660,148056,72
190,0.896005682010349,132461,147835,73
190,0.895985179375532,132518,147902,74
190,0.896272307121411,132841,148215,75
190,0.896183525348731,132861,148252,76
190,0.895816115002642,132235,147614,77
190,0.896073825050292,132739,148134,78
190,0.896212928372018,132903,148294,79
190,0.896094335672365,132682,148067,80
190,0.896453547462156,133187,148571,81
190,0.89629844269089,133008,148397,82
190,0.896356449777455,133117,148509,83
190,0.896183339965334,132878,148271,84
190,0.896299338782876,133113,148514,85
190,0.896145855816965,132859,148256,86
190,0.896137709606486,132856,148254,87
190,0.896291454103122,132998,148387,88
190,0.896502762393761,133223,148603,89
190,0.895981343157468,132547,147935,90
190,0.895792302017556,132356,147753,91
190,0.895911132759647,132430,147816,92
190,0.896251095677972,132923,148310,93
190,0.896024485493831,132617,148006,94
190,0.895914679948299,132392,147773,95
190,0.896055991676913,132636,148022,96
190,0.896269704167566,132820,148192,97
190,0.896409137438716,133106,148488,98
190,0.896296895104518,133049,148443,99
190,0.896059938656109,132633,148018,100
195,0.896379332386842,133219,148619,1
195,0.896478451782964,133318,148713,2
195,0.896366047209752,133174,148571,3
195,0.895977330213307,132481,147862,4
195,0.896302332002236,133100,148499,5
195,0.895973222436353,132501,147885,6
195,0.896342572936253,133002,148383,7
195,0.89635935397039,133199,148600,8
195,0.896323930478583,133105,148501,9
195,0.896123089381516,132792,148185,10
195,0.896300588159996,133037,148429,11
195,0.895961378526948,132510,147897,12
195,0.89620751751907,132878,148267,13
195,0.896220051802288,132870,148256,14
195,0.89602919806698,132572,147955,15
195,0.89614890885751,132639,148010,16
195,0.896288158098717,132976,148363,17
195,0.896360919261683,133158,148554,18
195,0.896325485837459,133064,148455,19
195,0.896359843897187,133217,148620,20
195,0.896007835720076,132645,148040,21
195,0.896269752529267,133062,148462,22
195,0.896279624525772,133007,148399,23
195,0.896343761779118,133168,148568,24
195,0.895822326980128,132261,147642,25
195,0.896216551659011,132865,148251,26
195,0.89595156762607,132453,147835,27
195,0.896546395216018,133433,148830,28
195,0.896432247690683,133243,148637,29
195,0.896062481420425,132628,148012,30
195,0.895923008202713,132378,147756,31
195,0.896058534212518,132631,148016,32
195,0.896150161253323,132822,148214,33
195,0.896236795031894,132773,148145,34
195,0.89617482654224,132909,148307,35
195,0.896230870961647,132825,148204,36
195,0.895964550282448,132437,147815,37
195,0.896361787659841,133116,148507,38
195,0.896099333900801,132646,148026,39
195,0.895905325443787,132482,147875,40
195,0.896353373836434,133078,148466,41
195,0.896547089420841,133408,148802,42
195,0.896315569516157,132972,148354,43
195,0.89612300548071,132766,148156,44
195,0.895886446168099,132481,147877,45
195,0.896147618405074,132827,148220,46
195,0.896278728178039,133023,148417,47
195,0.896355675311553,133064,148450,48
195,0.896151612162473,132686,148062,49
195,0.896303929095783,133085,148482,50
195,0.895882137875936,132320,147698,51
195,0.896468451500067,133269,148660,52
195,0.896346186226638,133085,148475,53
195,0.896291005148387,133006,148396,54
195,0.895999459386404,132590,147980,55
195,0.896229661972021,132806,148183,56
195,0.896102055279943,132762,148155,57
195,0.896410560265017,133134,148519,58
195,0.896510244813752,133407,148807,59
195,0.895989237934927,132541,147927,60
195,0.896073324990699,132471,147835,61
195,0.896438083452154,133286,148684,62
195,0.896193514877198,132858,148247,63
195,0.896368419990176,133212,148613,64
195,0.896215217361982,132889,148278,65
195,0.896063981410806,132656,148043,66
195,0.896046832328367,132554,147932,67
195,0.896382088105845,133197,148594,68
195,0.89638366050031,133156,148548,69
195,0.89610161594198,132701,148087,70
195,0.896472439039148,133344,148743,71
195,0.896152444702358,132808,148198,72
195,0.896147674716503,132922,148326,73
195,0.896296895104518,133049,148443,74
195,0.896150832252486,132659,148032,75
195,0.896348399690371,133166,148565,76
195,0.896094430159341,132777,148173,77
195,0.896339861355323,133050,148437,78
195,0.896242507601961,132928,148317,79
195,0.896295447034941,132900,148277,80
195,0.895997676680354,132665,148064,81
195,0.89609573914864,132684,148069,82
195,0.896098196622803,132722,148111,83
195,0.896327668399364,133119,148516,84
195,0.896140611294784,132817,148210,85
195,0.896223427551123,133013,148415,86
195,0.896337766279963,133047,148434,87
195,0.895649987427709,131794,147149,88
195,0.896186040232213,132761,148140,89
195,0.896406061869816,133266,148667,90
195,0.89617051145337,132782,148166,91
195,0.896094952604715,132726,148116,92
195,0.895972156518213,132577,147970,93
195,0.895693131374742,132164,147555,94
195,0.896076817188048,132795,148196,95
195,0.896360391905996,133114,148505,96
195,0.896614471422432,133531,148928,97
195,0.896455236429677,133276,148670,98
195,0.896143174438151,132743,148127,99
195,0.89613018134715,132828,148224,100
200,0.896307076587229,133029,148419,1
200,0.896041175556741,132658,148049,2
200,0.896295647368811,133004,148393,3
200,0.896191625486244,132933,148331,4
200,0.896101004102786,132795,148192,5
200,0.896108978294751,132815,148213,6
200,0.896107400661135,132830,148230,7
200,0.896071018699791,132735,148130,8
200,0.896438061282836,133260,148655,9
200,0.89626928055226,132949,148336,10
200,0.896367650820577,133159,148554,11
200,0.896373405874194,133124,148514,12
200,0.89657118288816,133460,148856,13
200,0.896451018128474,133218,148606,14
200,0.896117042095744,132792,148186,15
200,0.896499116209986,133391,148791,16
200,0.896370685477357,133172,148568,17
200,0.896243906714581,132930,148319,18
200,0.896122995554296,132835,148233,19
200,0.896350541995378,133048,148433,20
200,0.896202873136845,132880,148270,21
200,0.896444351785222,133295,148693,22
200,0.896142893774377,132803,148194,23
200,0.896429676881048,133222,148614,24
200,0.896499228712118,133088,148453,25
200,0.896244726307134,132983,148378,26
200,0.896141572381781,132827,148221,27
200,0.895831214703629,132136,147501,28
200,0.895947537255857,132387,147762,29
200,0.895947115124642,132550,147944,30
200,0.896359939130318,133122,148514,31
200,0.896219481771659,132921,148313,32
200,0.896449664339239,133268,148662,33
200,0.896309421149078,133041,148432,34
200,0.895988102883023,132548,147935,35
200,0.896178180689897,132862,148254,36
200,0.896084510276725,132668,148053,37
200,0.896032979658039,132586,147970,38
200,0.896621893888516,133507,148900,39
200,0.896373126879864,132916,148282,40
200,0.896475919003953,133349,148748,41
200,0.896428283045784,133220,148612,42
200,0.8965013989024,133299,148688,43
200,0.896233474681966,132941,148333,44
200,0.896414155005382,133243,148640,45
200,0.896263351191078,133001,148395,46
200,0.896306732007199,132968,148351,47
200,0.895897751645839,132411,147797,48
200,0.89637824931903,133278,148685,49
200,0.896289504907777,132952,148336,50
200,0.896295946965614,133039,148432,51
200,0.896149901487139,132813,148204,52
200,0.896439562807674,133115,148493,53
200,0.896400729136538,133267,148669,54
200,0.896171728964079,132801,148187,55
200,0.896118274488625,132742,148130,56
200,0.896373022122613,133184,148581,57
200,0.896294350248233,133054,148449,58
200,0.895623901223842,131946,147323,59
200,0.896000432824314,132488,147866,60
200,0.896075399852819,132724,148117,61
200,0.896069444538195,132750,148147,62
200,0.896164248666221,132868,148263,63
200,0.896166866730507,132889,148286,64
200,0.896021241664471,132621,148011,65
200,0.896290204062371,132953,148337,66
200,0.896195102206031,132843,148230,67
200,0.896320890044246,133092,148487,68
200,0.896344911147011,133161,148560,69
200,0.8961642041888,132773,148157,70
200,0.896090132174054,132745,148138,71
200,0.896401125153093,133207,148602,72
200,0.896487997634472,133401,148804,73
200,0.896117140908139,132680,148061,74
200,0.896220246321026,132948,148343,75
200,0.896512557883205,133393,148791,76
200,0.896275627805411,132984,148374,77
200,0.895995727333572,132533,147917,78
200,0.896284767141009,133023,148416,79
200,0.896619811010296,133504,148897,80
200,0.896234811808019,132917,148306,81
200,0.896314171699741,132970,148352,82
200,0.896425809488585,133303,148705,83
200,0.896373336207361,133072,148456,84
200,0.896039972143905,132527,147903,85
200,0.896148240120924,132802,148192,86
200,0.896144815674421,132823,148216,87
200,0.896350374795428,133091,148481,88
200,0.896271095092128,133038,148435,89
200,0.896120724563345,132780,148172,90
200,0.896083209028261,132761,148157,91
200,0.896186140617097,132882,148275,92
200,0.896116701560073,132688,148070,93
200,0.896424151105849,133266,148664,94
200,0.896158904663946,132869,148265,95
200,0.896224314201842,132807,148185,96
200,0.896612424246496,133450,148838,97
200,0.896403971371684,133263,148664,98
200,0.896240155356565,132916,148304,99
200,0.89622075584883,132966,148363,100
205,0.896605944133478,133432,148819,1
205,0.896602430672128,133531,148930,2
205,0.896501193156993,133368,148765,3
205,0.89639018086116,133174,148567,4
205,0.896531112528963,133489,148895,5
205,0.896269476863745,132932,148317,6
205,0.896335304179181,133104,148498,7
205,0.89664894473981,133572,148968,8
205,0.896524857945005,133480,148886,9
205,0.896476126429052,133306,148700,10
205,0.896404184466346,133246,148645,11
205,0.896303078860021,133127,148529,12
205,0.896502584578569,133370,148767,13
205,0.896373126698415,133262,148668,14
205,0.896364959176524,133060,148444,15
205,0.896518823616365,133428,148829,16
205,0.896389483461896,133173,148566,17
205,0.89633021345364,133114,148510,18
205,0.896428787644372,133264,148661,19
205,0.896435342683107,133334,148738,20
205,0.896411016093192,133126,148510,21
205,0.89629849217792,133034,148426,22
205,0.896350944742493,133161,148559,23
205,0.896354601524415,133123,148516,24
205,0.89622679661908,132966,148362,25
205,0.896107578273725,132744,148134,26
205,0.895825859770006,132352,147743,27
205,0.896107843071042,132684,148067,28
205,0.896415978035584,133211,148604,29
205,0.895716945996276,132275,147675,30
205,0.89624122987336,132978,148373,31
205,0.896627644721297,133576,148976,32
205,0.896608234266908,133496,148890,33
205,0.896490308358201,133387,148788,34
205,0.896233858188071,132907,148295,35
205,0.896583700677346,133426,148816,36
205,0.89646221815761,133312,148709,37
205,0.896347702000485,133165,148564,38
205,0.896404582105022,133186,148578,39
205,0.896411394746578,133265,148665,40
205,0.896324717285945,133158,148560,41
205,0.896260164792594,133031,148429,42
205,0.896501811033164,133161,148534,43
205,0.896228070175439,132821,148200,44
205,0.896542924680348,133506,148912,45
205,0.896491452158305,133354,148751,46
205,0.896060737058251,132660,148048,47
205,0.896215982954392,132916,148308,48
205,0.896195054852434,132912,148307,49
205,0.896427080949368,133175,148562,50
205,0.896216238083038,132925,148318,51
205,0.896454043870273,133231,148620,52
205,0.896256634005219,132905,148289,53
205,0.89630462746577,133086,148483,54
205,0.896391669357443,133254,148656,55
205,0.896278424025125,132988,148378,56
205,0.895626411026515,132104,147499,57
205,0.896520214202686,133430,148831,58
205,0.89644418399445,133087,148461,59
205,0.896502594155757,133396,148796,60
205,0.896514637179444,133370,148765,61
205,0.896453012178036,133091,148464,62
205,0.896525547837536,133455,148858,63
205,0.896240094419154,132890,148275,64
205,0.896198997997343,132909,148303,65
205,0.89625140715475,132958,148349,66
205,0.896155065746419,132829,148221,67
205,0.896522054770579,133372,148766,68
205,0.896488407912348,133289,148679,69
205,0.896240084646956,132985,148381,70
205,0.896077332775299,132744,148139,71
205,0.896316810867632,133017,148404,72
205,0.896451573866157,133340,148742,73
205,0.896213316078241,132964,148362,74
205,0.896402790578769,133244,148643,75
205,0.89652879014867,133451,148853,76
205,0.896165056404167,132826,148216,77
205,0.896452966170064,133342,148744,78
205,0.896535744029229,133487,148892,79
205,0.89629574741834,133056,148451,80
205,0.896235957329162,132910,148298,81
205,0.89638745533942,133222,148621,82
205,0.896314449995287,133126,148526,83
205,0.896662999141262,133653,149056,84
205,0.896561225244115,133411,148803,85
205,0.896298541645617,133060,148455,86
205,0.896436256051641,133318,148720,87
205,0.896315148087553,133127,148527,88
205,0.896324946430737,133020,148406,89
205,0.896357279041723,133049,148433,90
205,0.896626709800395,133592,148994,91
205,0.896240601503759,132908,148295,92
205,0.896428066823206,133237,148631,93
205,0.896103019130388,132703,148089,94
205,0.896177995993876,132879,148273,95
205,0.89641528098356,133210,148603,96
205,0.896180169245811,132908,148305,97
205,0.89638103692943,133282,148689,98
205,0.896315257662513,133058,148450,99
205,0.896383936683559,133191,148587,100
210,0.896298341797217,133077,148474,1
210,0.896595936067235,133565,148969,2
210,0.896217062001335,132883,148271,3
210,0.896670717215729,133560,148951,4
210,0.896591076918946,133558,148962,5
210,0.896654210247362,133649,149053,6
210,0.896578120383551,133522,148924,7
210,0.896202736620517,132828,148212,8
210,0.896324336703421,133071,148463,9
210,0.896328410054798,133146,148546,10
210,0.896408096250639,133217,148612,11
210,0.896430684813599,133310,148712,12
210,0.896029032127266,132589,147974,13
210,0.89651555997768,133354,148747,14
210,0.896662081921567,133643,149045,15
210,0.896610545119977,133508,148903,16
210,0.896597113557148,133506,148903,17
210,0.896666308638329,133571,148964,18
210,0.896545004972183,133431,148828,19
210,0.896507663234631,133308,148697,20
210,0.896645682608287,133602,149002,21
210,0.896555428003679,133550,148959,22
210,0.896505394402719,133452,148858,23
210,0.896413002529466,133250,148648,24
210,0.89650255582459,133292,148680,25
210,0.8963463520788,133042,148427,26
210,0.896285121629266,133084,148484,27
210,0.896372673149969,133097,148484,28
210,0.89635579013983,133142,148537,29
210,0.896419488959755,133242,148638,30
210,0.896421364186735,133262,148660,31
210,0.89645503570516,133319,148718,32
210,0.896774150289327,133744,149139,33
210,0.896434360895681,133272,148669,34
210,0.896641242881005,133665,149073,35
210,0.89643788828228,133329,148732,36
210,0.89615049948399,132857,148253,37
210,0.896378811334724,133175,148570,38
210,0.896406516971841,133258,148658,39
210,0.896623013981836,133578,148979,40
210,0.896465190128905,133247,148636,41
210,0.896308119174613,133091,148488,42
210,0.896800037512644,133877,149283,43
210,0.896337645022928,133116,148511,44
210,0.896288761191315,133046,148441,45
210,0.896428331203336,133272,148670,46
210,0.896604285436098,133525,148923,47
210,0.896575807025673,133510,148911,48
210,0.896231762784609,132809,148186,49
210,0.896290158512021,133048,148443,50
210,0.896264805357552,133029,148426,51
210,0.896615822355839,133611,149017,52
210,0.896330750745495,133158,148559,53
210,0.8966355353534,133544,148939,54
210,0.896310616828222,133060,148453,55
210,0.896386467959477,132987,148359,56
210,0.896628353519349,133551,148948,57
210,0.896421364186735,133262,148660,58
210,0.896514871450176,133379,148775,59
210,0.896298343658782,132956,148339,60
210,0.896321205463943,133006,148391,61
210,0.896604513438929,133534,148933,62
210,0.896773458139441,133743,149138,63
210,0.89658160420767,133475,148871,64
210,0.896352585632459,133172,148571,65
210,0.896345157164973,133170,148570,66
210,0.896530871414461,133428,148827,67
210,0.896517439673241,133452,148856,68
210,0.896433184435714,133253,148648,69
210,0.896455054555722,133345,148747,70
210,0.89641549561191,133193,148584,71
210,0.895984191221255,132396,147766,72
210,0.896275538729951,133053,148451,73
210,0.896578830674962,133445,148838,74
210,0.89643481770483,133264,148660,75
210,0.896441740909213,133222,148612,76
210,0.896131060820749,132812,148206,77
210,0.896616074485296,133568,148969,78
210,0.896291005148387,133006,148396,79
210,0.896221835686259,132933,148326,80
210,0.8966065747614,133589,148994,81
210,0.89646569926167,133317,148714,82
210,0.896475889434394,133297,148690,83
210,0.896462490841998,133373,148777,84
210,0.896200535173864,132963,148363,85
210,0.896460075764202,133231,148619,86
210,0.896238318545258,132827,148205,87
210,0.896778430833775,133811,149213,88
210,0.896614004579117,133539,148937,89
210,0.896518817204301,133402,148800,90
210,0.896528547904695,133390,148785,91
210,0.896547551013548,133348,148735,92
210,0.896588300057734,133554,148958,93
210,0.896704328293157,133730,149135,94
210,0.896648063452407,133510,148899,95
210,0.896215225361225,132984,148384,96
210,0.896692579600105,133687,149089,97
210,0.896559600669135,133452,148849,98
210,0.896177111220506,132895,148291,99
210,0.896319134040605,133150,148552,100
215,0.896264329062711,132916,148300,1
215,0.896708263204833,133727,149131,2
215,0.896693965430509,133689,149091,3
215,0.896394457150545,133258,148660,4
215,0.896090215409548,132702,148090,5
215,0.896817582005372,133885,149289,6
215,0.896773025389289,133725,149118,7
215,0.896284662775179,132971,148358,8
215,0.896683348315511,133665,149066,9
215,0.896801302800619,133818,149217,10
215,0.896618409390024,133528,148924,11
215,0.896441501460276,133213,148602,12
215,0.896574431199688,133430,148822,13
215,0.89654106851358,133460,148861,14
215,0.896143233962748,132838,148233,15
215,0.896244966126578,133087,148494,16
215,0.896558445923237,133381,148770,17
215,0.896470161339094,133410,148817,18
215,0.896657901092119,133663,149068,19
215,0.896721080493549,133650,149043,20
215,0.896494931296889,133359,148756,21
215,0.896406218453463,133197,148590,22
215,0.896445765310239,133323,148724,23
215,0.896316994344196,133121,148520,24
215,0.896411663438778,133300,148704,25
215,0.896551955817735,133441,148838,26
215,0.896440499919194,133125,148504,27
215,0.896655392709508,133616,149016,28
215,0.89652345692285,133426,148826,29
215,0.896647257700977,133665,149072,30
215,0.89660750724949,133573,148976,31
215,0.896472867174258,133284,148676,32
215,0.89605884734782,132778,148180,33
215,0.89654987174494,133516,148922,34
215,0.896454101017437,133309,148707,35
215,0.896606368263433,133528,148926,36
215,0.896093291312651,132784,148181,37
215,0.896610784234706,133491,148884,38
215,0.896482655249131,133376,148777,39
215,0.896571167736219,133564,148972,40
215,0.896600614160636,133433,148821,41
215,0.896574214153639,133343,148725,42
215,0.896903351076295,133957,149355,43
215,0.896237095339497,132998,148396,44
215,0.896578600800925,133436,148828,45
215,0.896575811716662,133484,148882,46
215,0.896701615986798,133674,149073,47
215,0.896445204188764,133201,148588,48
215,0.896289908578281,133039,148433,49
215,0.896461283944639,133302,148698,50
215,0.896521137266234,133414,148813,51
215,0.896483154747909,133446,148855,52
215,0.896693993103541,133663,149062,53
215,0.896286414962137,133034,148428,54
215,0.896578590330857,133488,148886,55
215,0.896528785679729,133425,148824,56
215,0.896109330183904,132781,148175,57
215,0.896866123586473,133877,149272,58
215,0.896593861834198,133536,148937,59
215,0.896443092167263,133172,148556,60
215,0.896457142857143,133348,148750,61
215,0.896432270996731,133269,148666,62
215,0.896691220867045,133659,149058,63
215,0.896715568500597,133616,149006,64
215,0.896556825823806,133318,148700,65
215,0.896481682012927,133288,148679,66
215,0.896395790153697,133208,148604,67
215,0.896509759360985,133337,148729,68
215,0.896501869435404,133317,148708,69
215,0.896622560570358,133560,148959,70
215,0.896564226867115,133528,148933,71
215,0.896228132268177,132942,148335,72
215,0.89635505397052,133115,148507,73
215,0.896537355163051,133394,148788,74
215,0.896546861149166,133503,148908,75
215,0.896565154618406,133512,148915,76
215,0.896654903591987,133650,149054,77
215,0.896571659048131,133374,148760,78
215,0.896633405581689,133619,149023,79
215,0.896757970965903,133738,149135,80
215,0.896411422115217,133291,148694,81
215,0.896631792283791,133608,149011,82
215,0.896266706186678,133049,148448,83
215,0.896564931661493,133425,148818,84
215,0.896723059282654,133731,149133,85
215,0.89660175588261,133478,148871,86
215,0.896548943718755,133428,148824,87
215,0.896279176324726,133015,148408,88
215,0.896359806448574,133191,148591,89
215,0.896130442408624,132837,148234,90
215,0.896343434343434,133107,148500,91
215,0.89630987111162,133033,148423,92
215,0.896427129592249,133227,148620,93
215,0.896519734055784,133360,148753,94
215,0.896443092167263,133172,148556,95
215,0.896393544215121,133075,148456,96
215,0.896490532301756,133370,148769,97
215,0.896338877632757,133161,148561,98
